Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
adhésiogn,adhésion,adhérer,8,"(0, 1, 1)",2,9.0
adhéregnt,adhérent,adhérer,8,"(0, 1, 1)",2,9.0
additiong,addition,add,8,"(0, 1, 1)",2,9.0
engowffra,engouffra,gouffre,6,"(1, 1, 1)",3,9.0
engrobait,englobait,globe,8,"(1, 1, 1)",3,9.0
trianggle,triangle,angle,8,"(1, 1, 0)",2,9.0
tlansport,transport,porter,7,"(1, 1, 0)",2,9.0
fortememt,fortement,fort,8,"(0, 1, 1)",2,9.0
formwlait,formulait,formule,8,"(0, 1, 1)",2,9.0
folmation,formation,forme,8,"(0, 1, 1)",2,9.0
folestier,forestier,forêt,7,"(0, 1, 1)",2,9.0
fomdation,fondation,fondre,7,"(0, 1, 1)",2,9.0
fondatewr,fondateur,fondre,5,"(0, 1, 1)",2,9.0
fongceuse,fonceuse,foncer,5,"(0, 1, 1)",2,9.0
forlement,follement,fou,8,"(0, 1, 1)",2,9.0
flyctuent,fluctuent,flux,8,"(0, 1, 1)",2,9.0
frottille,flottille,flot,8,"(0, 1, 1)",2,9.0
engfourne,enfourne,four,5,"(1, 1, 1)",3,9.0
emfourcha,enfourcha,fourche,6,"(1, 1, 1)",3,9.0
actuarité,actualité,actuel,9,"(0, 1, 1)",2,9.0
achetangt,achetant,acheter,8,"(0, 1, 1)",2,9.0
acétylème,acétylène,acétyl,9,"(0, 1, 1)",2,9.0
accegntua,accentua,accent,7,"(0, 1, 1)",2,9.0
absuldité,absurdité,absurde,8,"(0, 1, 1)",2,9.0
fowettait,fouettait,fouet,8,"(0, 1, 1)",2,9.0
fossoueur,fossoyeur,fosse,5,"(0, 1, 1)",2,9.0
afflanchi,affranchi,franchir,9,"(1, 1, 0)",2,9.0
tlimestre,trimestre,mestre,8,"(1, 1, 0)",2,9.0
vulgalité,vulgarité,vulgaire,9,"(0, 1, 1)",2,9.0
voyagewrs,voyageurs,voyage,6,"(0, 1, 1)",2,9.0
vognitifs,vomitifs,vomir,7,"(0, 1, 1)",2,9.0
voltigeul,voltigeur,voltige,6,"(0, 1, 1)",2,9.0
épulation,épuration,pur,9,"(1, 1, 1)",3,9.0
egnvisage,envisage,visage,8,"(1, 1, 1)",3,9.0
énwmérait,énumérait,numéro,8,"(1, 1, 1)",3,9.0
entlaider,entraider,aide,8,"(1, 1, 1)",3,9.0
ensenença,ensemença,semence,9,"(1, 1, 1)",3,9.0
egnraciné,enraciné,racine,8,"(1, 1, 1)",3,9.0
frangçais,français,france,7,"(0, 1, 1)",2,9.0
fraiseyse,fraiseuse,fraise,8,"(0, 1, 1)",2,9.0
fraîcheyr,fraîcheur,frais,7,"(0, 1, 1)",2,9.0
flagilité,fragilité,fragile,9,"(0, 1, 1)",2,9.0
foulrière,fourrière,fourr,7,"(0, 1, 1)",2,9.0
fourngeau,fourneau,four,6,"(0, 1, 1)",2,9.0
foulnaise,fournaise,four,7,"(0, 1, 1)",2,9.0
foulberie,fourberie,fourb,7,"(0, 1, 1)",2,9.0
fouineuls,fouineurs,fouine,6,"(0, 1, 1)",2,9.0
vocatiogn,vocation,voie,7,"(0, 1, 1)",2,9.0
viscélale,viscérale,viscér,9,"(0, 1, 1)",2,9.0
vilginité,virginité,vierge,9,"(0, 1, 1)",2,9.0
vignelons,vignerons,vigne,7,"(0, 1, 1)",2,9.0
vigirante,vigilante,vigile,9,"(0, 1, 1)",2,9.0
vieirlard,vieillard,vieux,8,"(0, 1, 1)",2,9.0
vicerards,vicelards,vice,8,"(0, 1, 1)",2,9.0
vibratiom,vibration,vibrer,8,"(0, 1, 1)",2,9.0
soupegnte,soupente,pente,7,"(1, 1, 0)",2,9.0
rouvrogns,rouvrons,ouvrons,6,"(1, 1, 0)",2,9.0
flomagers,fromagers,fromage,7,"(0, 1, 1)",2,9.0
frôrement,frôlement,frôler,9,"(0, 1, 1)",2,9.0
frivorité,frivolité,frivole,8,"(0, 1, 1)",2,9.0
flisettes,frisettes,friser,9,"(0, 1, 1)",2,9.0
frirosité,frilosité,frileux,8,"(0, 1, 1)",2,9.0
flaternel,fraternel,frère,9,"(0, 1, 1)",2,9.0
vexatioms,vexations,vex,8,"(0, 1, 1)",2,9.0
vêtengent,vêtement,vêtir,8,"(0, 1, 1)",2,9.0
vestibure,vestibule,vêtir,8,"(0, 1, 1)",2,9.0
vestiaile,vestiaire,vêtir,8,"(0, 1, 1)",2,9.0
vertweuse,vertueuse,vertu,8,"(0, 1, 1)",2,9.0
velrières,verrières,verre,8,"(0, 1, 1)",2,9.0
veldâtres,verdâtres,vert,8,"(0, 1, 1)",2,9.0
vemgeance,vengeance,venger,8,"(0, 1, 1)",2,9.0
valiantes,variantes,varier,9,"(0, 1, 1)",2,9.0
fusirlade,fusillade,fusil,9,"(0, 1, 1)",2,9.0
fysiliers,fusiliers,fusil,8,"(0, 1, 1)",2,9.0
funélaire,funéraire,funér,7,"(0, 1, 1)",2,9.0
furgurant,fulgurant,fulgurer,8,"(0, 1, 1)",2,9.0
frwitiers,fruitiers,fruit,8,"(0, 1, 1)",2,9.0
floussard,froussard,frousse,7,"(0, 1, 1)",2,9.0
tlanscrit,transcrit,écrire,8,"(1, 1, 0)",2,9.0
synpathie,sympathie,pathe/ie,9,"(1, 1, 0)",2,9.0
geignalde,geignarde,geindre,8,"(0, 1, 1)",2,9.0
geigngant,geignant,geindre,8,"(0, 1, 1)",2,9.0
gazolinge,gazoline,gaz,8,"(0, 1, 1)",2,9.0
gaylliste,gaulliste,gaul,9,"(0, 1, 1)",2,9.0
gawllisme,gaullisme,gaul,9,"(0, 1, 1)",2,9.0
gaminelie,gaminerie,gamin,8,"(0, 1, 1)",2,9.0
galopangt,galopant,galop,8,"(0, 1, 1)",2,9.0
gaiegnent,gaiement,gai,8,"(0, 1, 1)",2,9.0
futirités,futilités,futile,9,"(0, 1, 1)",2,9.0
vaporewse,vaporeuse,vapeur,8,"(0, 1, 1)",2,9.0
ingmortel,immortel,mort,8,"(1, 1, 1)",3,9.0
irlisible,illisible,lire,9,"(1, 1, 1)",3,9.0
illignité,illimité,limite,8,"(1, 1, 1)",3,9.0
illettlés,illettrés,lettre,8,"(1, 1, 1)",3,9.0
expursion,expulsion,puls,9,"(1, 1, 1)",3,9.0
exploprié,exproprié,propri,7,"(1, 1, 1)",3,9.0
exolbités,exorbités,orbite,8,"(1, 1, 1)",3,9.0
éviscéler,éviscérer,viscéres,8,"(1, 1, 1)",3,9.0
éventrewr,éventreur,ventre,6,"(1, 1, 1)",3,9.0
essowffle,essouffle,souffle,8,"(1, 1, 1)",3,9.0
gestatiom,gestation,gesta,9,"(0, 1, 1)",2,9.0
géngiteur,géniteur,gène,5,"(0, 1, 1)",2,9.0
gegnevois,genevois,genev,6,"(0, 1, 1)",2,9.0
génétiqye,génétique,gène,7,"(0, 1, 1)",2,9.0
levaudrai,revaudrai,valoir,8,"(1, 1, 0)",2,9.0
lessource,ressource,source,6,"(1, 1, 0)",2,9.0
éladiquer,éradiquer,radic,7,"(1, 1, 1)",3,9.0
vairlante,vaillante,valoir,9,"(0, 1, 1)",2,9.0
vairlance,vaillance,valoir,9,"(0, 1, 1)",2,9.0
vacangces,vacances,vac,8,"(0, 1, 1)",2,9.0
wnanimité,unanimité,unanime,8,"(0, 1, 1)",2,9.0
ultinatum,ultimatum,ultime,8,"(0, 1, 1)",2,9.0
tyrpitude,turpitude,turp,8,"(0, 1, 1)",2,9.0
impursion,impulsion,puls,9,"(1, 1, 1)",3,9.0
ingpulsif,impulsif,puls,8,"(1, 1, 1)",3,9.0
impwdique,impudique,pudeur,8,"(1, 1, 1)",3,9.0
imprudemt,imprudent,prud,9,"(1, 1, 1)",3,9.0
glattages,grattages,gratter,9,"(0, 1, 1)",2,9.0
glatitude,gratitude,grâce,8,"(0, 1, 1)",2,9.0
glaphiste,graphiste,graphe/ie,9,"(0, 1, 1)",2,9.0
gradatiom,gradation,grade,9,"(0, 1, 1)",2,9.0
glacieuse,gracieuse,grâce,8,"(0, 1, 1)",2,9.0
gouttièle,gouttière,goutte,7,"(0, 1, 1)",2,9.0
glolifier,glorifier,gloire,7,"(0, 1, 1)",2,9.0
grorieuse,glorieuse,gloire,7,"(0, 1, 1)",2,9.0
glissièle,glissière,glisser,8,"(0, 1, 1)",2,9.0
glissangt,glissant,glisser,8,"(0, 1, 1)",2,9.0
imprompty,impromptu,prompt,8,"(1, 1, 1)",3,9.0
ingposant,imposant,poser,8,"(1, 1, 1)",3,9.0
trowsseau,trousseau,trousse,8,"(0, 1, 1)",2,9.0
tropicare,tropicale,tropique,8,"(0, 1, 1)",2,9.0
tlompette,trompette,tromper,8,"(0, 1, 1)",2,9.0
tlomperie,tromperie,tromper,8,"(0, 1, 1)",2,9.0
tlistesse,tristesse,triste,9,"(0, 1, 1)",2,9.0
trichewrs,tricheurs,triche,7,"(0, 1, 1)",2,9.0
tlicherie,tricherie,triche,8,"(0, 1, 1)",2,9.0
glavement,gravement,grave,9,"(0, 1, 1)",2,9.0
lenouveau,renouveau,nouveau,7,"(1, 1, 0)",2,9.0
réforgnes,réformes,forme,8,"(1, 1, 0)",2,9.0
recomnais,reconnais,connaître,7,"(1, 1, 0)",2,9.0
préjydice,préjudice,judice,8,"(1, 1, 0)",2,9.0
préanbule,préambule,ambuler,8,"(1, 1, 0)",2,9.0
glossesse,grossesse,gros,8,"(0, 1, 1)",2,9.0
grisairle,grisaille,gris,9,"(0, 1, 1)",2,9.0
grinchewx,grincheux,grincher,7,"(0, 1, 1)",2,9.0
grignpant,grimpant,grimper,8,"(0, 1, 1)",2,9.0
griffwres,griffures,griffe,7,"(0, 1, 1)",2,9.0
glévistes,grévistes,grève,9,"(0, 1, 1)",2,9.0
glenadine,grenadine,grenade,8,"(0, 1, 1)",2,9.0
glenadier,grenadier,grenade,7,"(0, 1, 1)",2,9.0
tribugnal,tribunal,tribune,8,"(0, 1, 1)",2,9.0
tlésorier,trésorier,trésor,7,"(0, 1, 1)",2,9.0
tremtaine,trentaine,trente,8,"(0, 1, 1)",2,9.0
tlempette,trempette,tremper,9,"(0, 1, 1)",2,9.0
tleillage,treillage,treill,9,"(0, 1, 1)",2,9.0
traversim,traversin,traverser,9,"(0, 1, 1)",2,9.0
tlappiste,trappiste,trappe,9,"(0, 1, 1)",2,9.0
tlancheur,trancheur,tranche,6,"(0, 1, 1)",2,9.0
imcurvées,incurvées,courbe,8,"(1, 1, 1)",3,9.0
incrédure,incrédule,créd,8,"(1, 1, 1)",3,9.0
imcertain,incertain,certes,9,"(1, 1, 1)",3,9.0
inaudibre,inaudible,audio,9,"(1, 1, 1)",3,9.0
ignaction,inaction,acte,8,"(1, 1, 1)",3,9.0
ignpureté,impureté,pur,8,"(1, 1, 1)",3,9.0
tlaîtrise,traîtrise,traître,9,"(0, 1, 1)",2,9.0
traîgneau,traîneau,traîner,7,"(0, 1, 1)",2,9.0
tractewrs,tracteurs,tract,7,"(0, 1, 1)",2,9.0
towrnante,tournante,tour,7,"(0, 1, 1)",2,9.0
tourngage,tournage,tour,7,"(0, 1, 1)",2,9.0
tourisnge,tourisme,tour,7,"(0, 1, 1)",2,9.0
haldiesse,hardiesse,hardi,9,"(0, 1, 1)",2,9.0
harangyés,harangués,harangue,8,"(0, 1, 1)",2,9.0
haïssabre,haïssable,haïr,9,"(0, 1, 1)",2,9.0
habitagnt,habitant,habiter,8,"(0, 1, 1)",2,9.0
habitabre,habitable,habiter,8,"(0, 1, 1)",2,9.0
gueulagnt,gueulant,gueule,8,"(0, 1, 1)",2,9.0
touchamte,touchante,toucher,8,"(0, 1, 1)",2,9.0
torgnores,torgnoles,torgn,7,"(0, 1, 1)",2,9.0
toldantes,tordantes,tordre,8,"(0, 1, 1)",2,9.0
togndeuse,tondeuse,tondre,5,"(0, 1, 1)",2,9.0
tombereay,tombereau,tombe,8,"(0, 1, 1)",2,9.0
tombagnte,tombante,tomber,7,"(0, 1, 1)",2,9.0
torérance,tolérance,tolérer,8,"(0, 1, 1)",2,9.0
inégarité,inégalité,égal,9,"(1, 1, 1)",3,9.0
indwction,induction,duct,9,"(1, 1, 1)",3,9.0
imdignité,indignité,digne,9,"(1, 1, 1)",3,9.0
hautenent,hautement,haut,9,"(0, 1, 1)",2,9.0
hargmeuse,hargneuse,hargne,8,"(0, 1, 1)",2,9.0
ingutiles,inutiles,utile,8,"(1, 1, 0)",2,9.0
congtient,contient,tenir,6,"(1, 1, 0)",2,9.0
congjoint,conjoint,joindre,4,"(1, 1, 0)",2,9.0
vraimengt,vraiment,vrai,8,"(0, 1, 1)",2,9.0
vocifélai,vociférai,vouer,7,"(0, 1, 1)",2,9.0
indicibre,indicible,dic,9,"(1, 1, 1)",3,9.0
imdécence,indécence,décent,9,"(1, 1, 1)",3,9.0
titubamte,titubante,tituber,9,"(0, 1, 1)",2,9.0
tisomnier,tisonnier,tison,6,"(0, 1, 1)",2,9.0
tignidité,timidité,timide,8,"(0, 1, 1)",2,9.0
théâtlale,théâtrale,théâtre,9,"(0, 1, 1)",2,9.0
telrienne,terrienne,terre,9,"(0, 1, 1)",2,9.0
terminare,terminale,terminer,9,"(0, 1, 1)",2,9.0
hongorait,honorait,honneur,6,"(0, 1, 1)",2,9.0
histolien,historien,histoire,8,"(0, 1, 1)",2,9.0
héroïsnge,héroïsme,héro,8,"(0, 1, 1)",2,9.0
herbeyses,herbeuses,herbe,8,"(0, 1, 1)",2,9.0
tendlesse,tendresse,tendre,8,"(0, 1, 1)",2,9.0
tengdance,tendance,tendre,7,"(0, 1, 1)",2,9.0
tenairles,tenailles,tenir,8,"(0, 1, 1)",2,9.0
téngérité,témérité,témér,8,"(0, 1, 1)",2,9.0
ignsomnie,insomnie,sommeil,7,"(1, 1, 1)",3,9.0
insécabre,insécable,séc,9,"(1, 1, 1)",3,9.0
ignnovant,innovant,nouveau,7,"(1, 1, 1)",3,9.0
imjustice,injustice,juste,8,"(1, 1, 1)",3,9.0
ingénieyx,ingénieux,génie,7,"(1, 1, 1)",3,9.0
infrexion,inflexion,flex,9,"(1, 1, 1)",3,9.0
idylliqye,idyllique,idylle,8,"(0, 1, 1)",2,9.0
idemtique,identique,identité,7,"(0, 1, 1)",2,9.0
hypmotisé,hypnotisé,hypnose,8,"(0, 1, 1)",2,9.0
hullement,hurlement,hurler,9,"(0, 1, 1)",2,9.0
hymoriste,humoriste,humour,8,"(0, 1, 1)",2,9.0
humamisme,humanisme,humain,8,"(0, 1, 1)",2,9.0
huitiègne,huitième,huit,8,"(0, 1, 1)",2,9.0
hoyppette,houppette,houppe,8,"(0, 1, 1)",2,9.0
tapissiel,tapissier,tapis,8,"(0, 1, 1)",2,9.0
tabatièle,tabatière,tabac,8,"(0, 1, 1)",2,9.0
syngdicat,syndicat,syndic,7,"(0, 1, 1)",2,9.0
ilruption,irruption,rompre,9,"(1, 1, 1)",3,9.0
ilréalité,irréalité,réel,9,"(1, 1, 1)",3,9.0
ilradiait,irradiait,radi,9,"(1, 1, 1)",3,9.0
implolant,implorant,implorer,8,"(0, 1, 1)",2,9.0
immimence,imminence,imminent,8,"(0, 1, 1)",2,9.0
illusoile,illusoire,illusion,7,"(0, 1, 1)",2,9.0
igngorant,ignorant,ignorer,7,"(0, 1, 1)",2,9.0
igmorance,ignorance,ignorer,8,"(0, 1, 1)",2,9.0
vinaigler,vinaigrer,vinaigre,7,"(0, 1, 1)",2,9.0
vidanggez,vidangez,vidange,8,"(0, 1, 1)",2,9.0
veltement,vertement,vert,9,"(0, 1, 1)",2,9.0
vélidique,véridique,vérité,8,"(0, 1, 1)",2,9.0
véngéneux,vénéneux,venin,6,"(0, 1, 1)",2,9.0
veloyteux,velouteux,velours,7,"(0, 1, 1)",2,9.0
tyyautait,tuyautait,tuyau,9,"(0, 1, 1)",2,9.0
tutéraire,tutélaire,tutelle,8,"(0, 1, 1)",2,9.0
trottigna,trottina,trot,7,"(0, 1, 1)",2,9.0
imfirmant,infirmant,infirme,9,"(0, 1, 1)",2,9.0
ignfamant,infamant,infâme,8,"(0, 1, 1)",2,9.0
imdemnité,indemnité,indemne,9,"(0, 1, 1)",2,9.0
imcisives,incisives,inciser,9,"(0, 1, 1)",2,9.0
impoltuné,importuné,importun,8,"(0, 1, 1)",2,9.0
impoltant,important,importer,8,"(0, 1, 1)",2,9.0
tourngons,tournons,tour,6,"(0, 1, 1)",2,9.0
toulmenta,tourmenta,tourment,8,"(0, 1, 1)",2,9.0
imsinuant,insinuant,insinuer,8,"(0, 1, 1)",2,9.0
ignquiéta,inquiéta,inquiet,8,"(0, 1, 1)",2,9.0
imnocence,innocence,innocent,8,"(0, 1, 1)",2,9.0
injuliait,injuriait,injure,7,"(0, 1, 1)",2,9.0
imjection,injection,injecter,8,"(0, 1, 1)",2,9.0
ingélence,ingérence,ingérer,9,"(0, 1, 1)",2,9.0
infruence,influence,influer,8,"(0, 1, 1)",2,9.0
vagniteux,vaniteux,vain,6,"(0, 1, 1)",2,9.0
vachememt,vachement,vache,9,"(0, 1, 1)",2,9.0
vaccimant,vaccinant,vaccin,9,"(0, 1, 1)",2,9.0
utilememt,utilement,utile,9,"(0, 1, 1)",2,9.0
urimaient,urinaient,urine,8,"(0, 1, 1)",2,9.0
invivabre,invivable,vivre,9,"(1, 1, 1)",3,9.0
invisibre,invisible,voir,9,"(1, 1, 1)",3,9.0
inutirité,inutilité,utile,9,"(1, 1, 1)",3,9.0
swndicale,syndicale,syndic,8,"(0, 1, 1)",2,9.0
sygnbiose,symbiose,symbi,7,"(0, 1, 1)",2,9.0
swspicion,suspicion,suspic,9,"(0, 1, 1)",2,9.0
supélieur,supérieur,supér,7,"(0, 1, 1)",2,9.0
suivagnte,suivante,suivre,8,"(0, 1, 1)",2,9.0
sybtilité,subtilité,subtil,8,"(0, 1, 1)",2,9.0
stwpidité,stupidité,stupide,9,"(0, 1, 1)",2,9.0
stwdieuse,studieuse,étude,8,"(0, 1, 1)",2,9.0
intignité,intimité,intime,8,"(0, 1, 1)",2,9.0
intélesse,intéresse,intérêt,9,"(0, 1, 1)",2,9.0
igntensif,intensif,intense,8,"(0, 1, 1)",2,9.0
intéglité,intégrité,intègre,8,"(0, 1, 1)",2,9.0
tloisième,troisième,trois,8,"(0, 1, 1)",2,9.0
triongpha,triompha,triomphe,8,"(0, 1, 1)",2,9.0
treiziène,treizième,treize,9,"(0, 1, 1)",2,9.0
travairla,travailla,travail,9,"(0, 1, 1)",2,9.0
tlansfère,transfère,transférer,7,"(0, 1, 1)",2,9.0
traitabre,traitable,traiter,9,"(0, 1, 1)",2,9.0
stridegnt,strident,strid,8,"(0, 1, 1)",2,9.0
stlatégie,stratégie,stratège,9,"(0, 1, 1)",2,9.0
stoppewse,stoppeuse,stop,7,"(0, 1, 1)",2,9.0
stéloïdes,stéroïdes,stéro,8,"(0, 1, 1)",2,9.0
stélilité,stérilité,stérile,9,"(0, 1, 1)",2,9.0
statyette,statuette,statue,9,"(0, 1, 1)",2,9.0
stagnding,standing,stand,7,"(0, 1, 1)",2,9.0
stabirité,stabilité,stable,9,"(0, 1, 1)",2,9.0
sprendide,splendide,splend,8,"(0, 1, 1)",2,9.0
splendewr,splendeur,splend,6,"(0, 1, 1)",2,9.0
spaciewse,spacieuse,espace,8,"(0, 1, 1)",2,9.0
jaldinier,jardinier,jardin,8,"(0, 1, 1)",2,9.0
jardinget,jardinet,jardin,8,"(0, 1, 1)",2,9.0
jaldinent,jardinent,jardin,9,"(0, 1, 1)",2,9.0
israéliem,israélien,israël,9,"(0, 1, 1)",2,9.0
isorément,isolément,isoler,8,"(0, 1, 1)",2,9.0
isoration,isolation,isoler,8,"(0, 1, 1)",2,9.0
ilritable,irritable,irriter,9,"(0, 1, 1)",2,9.0
illandais,irlandais,irlande,8,"(0, 1, 1)",2,9.0
imversion,inversion,inverse,9,"(0, 1, 1)",2,9.0
inventeyr,inventeur,inventer,6,"(0, 1, 1)",2,9.0
laboulage,labourage,labourer,7,"(0, 1, 1)",2,9.0
justememt,justement,juste,9,"(0, 1, 1)",2,9.0
jumellela,jumellera,jumeau,8,"(0, 1, 1)",2,9.0
jongleuls,jongleurs,jongler,5,"(0, 1, 1)",2,9.0
tolturait,torturait,torture,7,"(0, 1, 1)",2,9.0
tolélable,tolérable,tolérer,8,"(0, 1, 1)",2,9.0
tituraire,titulaire,titre,8,"(0, 1, 1)",2,9.0
tenpêtais,tempêtais,tempête,9,"(0, 1, 1)",2,9.0
ténéraire,téméraire,témér,8,"(0, 1, 1)",2,9.0
terlement,tellement,tel,9,"(0, 1, 1)",2,9.0
teiggneux,teigneux,teigne,7,"(0, 1, 1)",2,9.0
tchatchel,tchatcher,tchatch,8,"(0, 1, 1)",2,9.0
latimiste,latiniste,latin,8,"(0, 1, 1)",2,9.0
rassitude,lassitude,las,8,"(0, 1, 1)",2,9.0
larungite,laryngite,larynx,8,"(0, 1, 1)",2,9.0
lalgesses,largesses,large,9,"(0, 1, 1)",2,9.0
lapidaile,lapidaire,lapider,8,"(0, 1, 1)",2,9.0
rancinant,lancinant,lancin,8,"(0, 1, 1)",2,9.0
laiderong,laideron,laid,8,"(0, 1, 1)",2,9.0
lacrynale,lacrymale,larme,9,"(0, 1, 1)",2,9.0
râchement,lâchement,lâcher,9,"(0, 1, 1)",2,9.0
labouleur,laboureur,labourer,5,"(0, 1, 1)",2,9.0
sowriante,souriante,sourire,8,"(0, 1, 1)",2,9.0
rebongdir,rebondir,bond,5,"(1, 1, 1)",3,9.0
lasséréna,rasséréna,serein,9,"(1, 1, 1)",3,9.0
lajoutait,rajoutait,ajout,7,"(1, 1, 1)",3,9.0
prénonmât,prénommât,nom,8,"(1, 1, 1)",3,9.0
prématwré,prématuré,mature,7,"(1, 1, 1)",3,9.0
préfigyré,préfiguré,figure,7,"(1, 1, 1)",3,9.0
plécédent,précédent,céder,9,"(1, 1, 1)",3,9.0
nonogamie,monogamie,gam,7,"(1, 1, 1)",3,9.0
néprisant,méprisant,prendre,9,"(1, 1, 1)",3,9.0
médisamce,médisance,dire,9,"(1, 1, 1)",3,9.0
répreuses,lépreuses,lèpre,8,"(0, 1, 1)",2,9.0
taqyinait,taquinait,taquin,9,"(0, 1, 1)",2,9.0
sygndique,syndique,syndic,6,"(0, 1, 1)",2,9.0
sûremegnt,sûrement,sûr,8,"(0, 1, 1)",2,9.0
swpplicié,supplicié,supplier,9,"(0, 1, 1)",2,9.0
sybstitue,substitue,substitut,7,"(0, 1, 1)",2,9.0
stliaient,striaient,strie,9,"(0, 1, 1)",2,9.0
stellaile,stellaire,étoile,8,"(0, 1, 1)",2,9.0
soupresse,souplesse,souple,8,"(0, 1, 1)",2,9.0
soypirail,soupirail,soupir,8,"(0, 1, 1)",2,9.0
souillule,souillure,souiller,6,"(0, 1, 1)",2,9.0
souffreur,souffleur,souffle,6,"(0, 1, 1)",2,9.0
songgeuse,songeuse,songe,5,"(0, 1, 1)",2,9.0
somgeries,songeries,songe,7,"(0, 1, 1)",2,9.0
sommeliel,sommelier,sommel,7,"(0, 1, 1)",2,9.0
soigneuls,soigneurs,soin,6,"(0, 1, 1)",2,9.0
soiggnait,soignait,soin,7,"(0, 1, 1)",2,9.0
livlaison,livraison,livrer,9,"(0, 1, 1)",2,9.0
rimpidité,limpidité,limpide,9,"(0, 1, 1)",2,9.0
rimitatif,limitatif,limite,9,"(0, 1, 1)",2,9.0
lignitait,limitait,limite,8,"(0, 1, 1)",2,9.0
libagnais,libanais,liban,7,"(0, 1, 1)",2,9.0
leurrengt,leurrent,leurre,8,"(0, 1, 1)",2,9.0
socqwette,socquette,socqu,8,"(0, 1, 1)",2,9.0
sgnobisme,snobisme,snob,7,"(0, 1, 1)",2,9.0
sityation,situation,situer,9,"(0, 1, 1)",2,9.0
singelies,singeries,singe,8,"(0, 1, 1)",2,9.0
sincélité,sincérité,sincère,8,"(0, 1, 1)",2,9.0
simuracre,simulacre,simuler,8,"(0, 1, 1)",2,9.0
sigmature,signature,signe,6,"(0, 1, 1)",2,9.0
sifflamts,sifflants,siffler,9,"(0, 1, 1)",2,9.0
servityde,servitude,servir,8,"(0, 1, 1)",2,9.0
loqweteux,loqueteux,loque,7,"(0, 1, 1)",2,9.0
rongitude,longitude,long,6,"(0, 1, 1)",2,9.0
loingtain,lointain,loin,6,"(0, 1, 1)",2,9.0
locwtions,locutions,locut,7,"(0, 1, 1)",2,9.0
rocataire,locataire,louer,7,"(0, 1, 1)",2,9.0
stabirisa,stabilisa,stable,9,"(0, 1, 1)",2,9.0
sphériqwe,sphérique,sphère,8,"(0, 1, 1)",2,9.0
songmaire,sommaire,somme,6,"(0, 1, 1)",2,9.0
solitaile,solitaire,seul,7,"(0, 1, 1)",2,9.0
selrurier,serrurier,serrure,8,"(0, 1, 1)",2,9.0
selrement,serrement,serrer,9,"(0, 1, 1)",2,9.0
séréngité,sérénité,serein,8,"(0, 1, 1)",2,9.0
sensuerle,sensuelle,sentir,8,"(0, 1, 1)",2,9.0
redoytais,redoutais,doute,8,"(1, 1, 1)",3,9.0
leculotta,reculotta,culotte,8,"(1, 1, 1)",3,9.0
lecharger,recharger,charge,8,"(1, 1, 1)",3,9.0
recemtrée,recentrée,centre,8,"(1, 1, 1)",3,9.0
lecaserai,recaserai,case,8,"(1, 1, 1)",3,9.0
recarcule,recalcule,calcul,8,"(1, 1, 1)",3,9.0
seclètent,secrètent,secret,9,"(0, 1, 1)",2,9.0
ngaigreur,maigreur,maigre,6,"(0, 1, 1)",2,9.0
ngachinal,machinal,machine,8,"(0, 1, 1)",2,9.0
runatique,lunatique,lune,7,"(0, 1, 1)",2,9.0
rumineuse,lumineuse,lumière,8,"(0, 1, 1)",2,9.0
lyxueuses,luxueuses,luxe,8,"(0, 1, 1)",2,9.0
royalisme,loyalisme,loyal,8,"(0, 1, 1)",2,9.0
rouangeur,louangeur,louange,5,"(0, 1, 1)",2,9.0
sémingaux,séminaux,semence,7,"(0, 1, 1)",2,9.0
sélecteyr,sélecteur,sélect,7,"(0, 1, 1)",2,9.0
séductiom,séduction,séduire,9,"(0, 1, 1)",2,9.0
sécylaire,séculaire,sécul,8,"(0, 1, 1)",2,9.0
sectailes,sectaires,secte,8,"(0, 1, 1)",2,9.0
scwlpture,sculpture,sculpter,7,"(0, 1, 1)",2,9.0
scolailes,scolaires,scol,8,"(0, 1, 1)",2,9.0
soutilées,soutirées,tir,8,"(1, 1, 1)",3,9.0
saypoudra,saupoudra,poudre,6,"(1, 1, 1)",3,9.0
mamdatant,mandatant,mandat,8,"(0, 1, 1)",2,9.0
nanchette,manchette,manche,8,"(0, 1, 1)",2,9.0
nalléable,malléable,malléer,9,"(0, 1, 1)",2,9.0
sisngique,sismique,séisme,7,"(0, 1, 1)",2,9.0
sinplifie,simplifie,simple,9,"(0, 1, 1)",2,9.0
siggnifia,signifia,signe,7,"(0, 1, 1)",2,9.0
serviabre,serviable,servir,9,"(0, 1, 1)",2,9.0
septiègne,septième,sept,8,"(0, 1, 1)",2,9.0
sédycteur,séducteur,séduire,7,"(0, 1, 1)",2,9.0
letapissé,retapissé,tapis,9,"(1, 1, 1)",3,9.0
remairlés,remaillés,maille,9,"(1, 1, 1)",3,9.0
regroyper,regrouper,groupe,6,"(1, 1, 1)",3,9.0
sayvetage,sauvetage,sauver,9,"(0, 1, 1)",2,9.0
sawteuses,sauteuses,saut,8,"(0, 1, 1)",2,9.0
saycisson,saucisson,saucisse,9,"(0, 1, 1)",2,9.0
saropette,salopette,salop,8,"(0, 1, 1)",2,9.0
salopelie,saloperie,salop,8,"(0, 1, 1)",2,9.0
ngartinet,martinet,martin,8,"(0, 1, 1)",2,9.0
gnaritaux,maritaux,mari,7,"(0, 1, 1)",2,9.0
